text,label,template_id
"Campus Drive Alert: Zoho Corporation | Date: 16 July 2025 | Package: 7.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 16 July 2025.",0,legit_9
Thank you for your interest in Wipro. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
Wipro recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to placement.infosys@outlook.com.,1,scam_34
"ATTENTION: Microsoft is hiring! Part-time job, earn ₹40,000/day! Simple typing work. Registration fee ₹599. DM now for details.",1,scam_9
"Capgemini certification exam registration is now open. A nominal exam fee of ₹1000 applies, fully refundable upon course completion. Register at https://careers.capgemini.com before 13 July 2025.",0,legit_22
"Dear Candidate, Amazon is offering guaranteed placement with ₹25,000/month salary. To proceed, pay ₹2499 as security deposit. Offer expires today!",1,scam_1
"As part of our onboarding process, Goldman Sachs requires a refundable security deposit of ₹1000 for company laptop issuance, returned upon completion of probation. Full details in your official offer letter.",0,legit_25
Selected for PrimeWork Solutions placement drive! Pay ₹599 exam fee. 100% placement guarantee. Offer valid till today only. Hurry! Email: hr.google@gmail.com,1,scam_7
"🌟 GoldenGate Careers is hiring! DM us on Instagram @megacorp_hiring for details. Earn ₹3,000/month. Quick hiring process. No resume needed!",1,scam_18
"We're offering a 4-month internship for Cybersecurity students at ThoughtWorks, Kolkata. You'll work on real projects with our Full Stack Developer team. Stipend provided. Apply: https://careers.thoughtworks.com",0,legit_7
"Earn ₹80,000/month by referring friends to EasyMoney Corp! Pay ₹1499 membership fee. Each referral earns you ₹500. Unlimited income potential!",1,scam_23
"Hi, HR at PrimeWork Solutions here. Great news, you're through to the final stage! Just need your date of birth, address and bank IFSC code to prepare your employment contract.",1,scam_36
Welcome to Paytm! Your joining date is next Monday. Please complete onboarding by paying ₹1999 for background verification. UPI: placement.fee@upi,1,scam_17
"We're offering a 6-month internship for Electronics students at Freshworks, Delhi NCR. You'll work on real projects with our Business Analyst team. Stipend provided. Apply: https://careers.freshworks.com",0,legit_7
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Product Manager position at PhonePe. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
We are looking for a Data Scientist to join our team at Cognizant. Requirements: 3+ years of experience in Data Analysis. Competitive salary and benefits. Apply at https://careers.cognizant.com.,0,legit_0
"Dear Rahul, Please find attached your offer letter from Flipkart. To activate your employment, transfer ₹9999 to the following UPI: registration@phonepe. HR Team",1,scam_15
"About KPMG: We are a leading e-commerce company based in Bangalore.

Role: Mobile Developer
Responsibilities:
- Design and develop Go solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 4+ years in Go
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.kpmg.com",0,legit_15
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the UI/UX Designer position at CRED. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"About CRED: We are a leading SaaS company based in Gurgaon.

Role: Frontend Developer
Responsibilities:
- Design and develop Machine Learning solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 2+ years in Machine Learning
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.cred.com",0,legit_15
We are looking for a UI/UX Designer to join our team at PhonePe. Requirements: 6+ years of experience in React. Competitive salary and benefits. Apply at https://careers.phonepe.com.,0,legit_0
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹1,50,000/month CTC. Registration fee ₹499. Venue details after payment.",1,scam_22
"Campus Drive Alert: Deloitte | Date: 16 August 2025 | Package: 20.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 16 August 2025.",0,legit_9
"GoldenGate Careers Talent Team: Your resume matched our open role perfectly, no interview needed. Reply with your Aadhaar number so we can generate your employee ID before joining.",1,scam_37
We are looking for a UI/UX Designer to join our team at Tata Consultancy Services. Requirements: 6+ years of experience in Data Analysis. Competitive salary and benefits. Apply at https://careers.tataconsulta.com.,0,legit_0
Google recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to recruit.flipkart@gmail.com.,1,scam_34
"Hi! PrimeWork Solutions is looking for data entry operators. Work from home. Earn ₹80,000/day. No experience needed. Pay ₹499 to start. WhatsApp: +91 98765 43210",1,scam_13
"IBM India Summer Internship Program 2025. Duration: 3 months. Stipend: ₹15,000/month. Eligibility: Students in Artificial Intelligence. Apply at https://careers.ibmindia.com by 9 December 2025.",0,legit_5
"Earn ₹60,000/month by referring friends to InstantHire Pvt Ltd! Pay ₹499 membership fee. Each referral earns you ₹500. Unlimited income potential!",1,scam_23
Thank you for your interest in Wipro. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹1,50,000/month CTC. Registration fee ₹9999. Venue details after payment.",1,scam_22
"Dear Applicant, Thank you for applying to the Systems Administrator position at Cognizant. We have reviewed your application and would like to invite you for a technical interview on 14 January 2025 at 17:00 IST. Please confirm your availability. Regards, HR Team, Cognizant",0,legit_10
"About Freshworks: We are a leading SaaS company based in Bangalore.

Role: Software Engineer
Responsibilities:
- Design and develop Cloud Computing solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 4+ years in Cloud Computing
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.freshworks.com",0,legit_15
"Internship Opportunity at Infosys. Role: DevOps Engineer Intern. Duration: 3 months. Location: Delhi NCR (Hybrid). Stipend: ₹25,000/month. No registration fee.",0,legit_6
"Hey, my team at SAP Labs is hiring a Data Scientist. Great work culture and benefits. If interested, apply through https://careers.saplabs.com and I can refer you internally. Happy to chat!",0,legit_19
"Remote Full Stack Developer position at Atlassian. We're a distributed team working across Noida and Ahmedabad. Stack: Docker, PyTorch, Java. Salary: 4.5 LPA. Apply: careers@atlassian.com",0,legit_17
Congratulations! You have been selected for QuickHire Solutions internship. Pay ₹4999 registration fee to confirm your seat. Limited seats available. Contact amazon.hiring@gmail.com immediately.,1,scam_0
"Exciting opportunity at GlobalHire Pvt Ltd! Earn ₹3,000/month working from home. Only requirement: pay ₹499 one-time registration charge. Limited time offer!",1,scam_4
"Hey, my team at Adobe is hiring a Business Analyst. Great work culture and benefits. If interested, apply through https://careers.adobe.com and I can refer you internally. Happy to chat!",0,legit_19
Thank you for your interest in SureShot Placements. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
"FREE LAPTOP + ₹10,000/month job at TechVision Solutions. Just pay ₹9999 shipping. WhatsApp +91 9999988888",1,scam_27
We are looking for a UI/UX Designer to join our team at Infosys. Requirements: 2+ years of experience in React. Competitive salary and benefits. Apply at https://careers.infosys.com.,0,legit_0
"URGENT: You are shortlisted for Zomato work from home job. Salary ₹50,000/month. Pay ₹4999 processing fee to get your offer letter. WhatsApp: +91 8888877777",1,scam_2
Are you looking for a job? Google is hiring. Good salary. Flexible hours. Work from anywhere. Pay ₹799 to apply. Contact: placement.infosys@outlook.com,1,scam_28
"Dear Applicant, Thank you for applying to the Frontend Developer position at Accenture. We have reviewed your application and would like to invite you for a technical interview on 20 August 2025 at 10:00 IST. Please confirm your availability. Regards, HR Team, Accenture",0,legit_10
"Join GoldenGate Careers affiliate program. Invest ₹1999 and earn ₹10,000/month passive income. 100% guaranteed returns. WhatsApp: +91 9999988888",1,scam_24
"Thank you for your interest in Tata Consultancy Services. We are currently reviewing applications for the Product Manager position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"Dear Rahul, Please find attached your offer letter from TopNotch Hiring. To activate your employment, transfer ₹9999 to the following UPI: hr.company@paytm. HR Team",1,scam_15
"Job Opening: Data Scientist at Oracle, Chennai. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.oracle.com.",0,legit_2
"Deutsche Bank is closing applications for the Mobile Developer internship in 2 days. Don't miss out, apply now at https://careers.deutschebank.com. Selection purely on merit, no payment involved.",0,legit_27
"Telegram job alert! TechVision Solutions needs 500 workers for data entry. ₹1,00,000/day guaranteed. Join our channel and pay ₹2499 to register.",1,scam_19
"🚀 We're hiring! Tech Mahindra needs a Frontend Developer in Delhi NCR. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"Infosys Summer Internship Program 2025. Duration: 3 months. Stipend: ₹15,000/month. Eligibility: Students in Cybersecurity. Apply at https://careers.infosys.com by 15 May 2025.",0,legit_5
"Telegram job alert! Amazon needs 500 workers for data entry. ₹8,000/day guaranteed. Join our channel and pay ₹1499 to register.",1,scam_19
"Hi! Infosys is looking for data entry operators. Work from home. Earn ₹1,20,000/day. No experience needed. Pay ₹999 to start. WhatsApp: +91 76543 21098",1,scam_13
Oracle Recruitment 2025. Post: Frontend Developer. Vacancies: 74. Qualification: B.Sc IT. Age limit: 18-35 years. Apply online at https://careers.oracle.com. Last date: 6 April 2025. No application fee for SC/ST candidates.,0,legit_16
"Join our early-stage startup Tech Mahindra! We're building cloud infrastructure and need a Software Engineer. Equity + competitive salary. If you're passionate about Information Technology, send your resume to careers@techmahindra.com.",0,legit_18
"Join GlobalHire Pvt Ltd affiliate program. Invest ₹2999 and earn ₹1,50,000/month passive income. 100% guaranteed returns. WhatsApp: +91 87654 32109",1,scam_24
Oracle Recruitment 2025. Post: Cloud Architect. Vacancies: 199. Qualification: B.Sc IT. Age limit: 18-28 years. Apply online at https://careers.oracle.com. Last date: 4 January 2025. No application fee for SC/ST candidates.,0,legit_16
You won a lottery selection for SureShot Placements internship! Pay ₹9999 to claim your position. Certificate + stipend provided. Act fast!,1,scam_14
"As part of our onboarding process, Ernst & Young requires a refundable security deposit of ₹1000 for company laptop issuance, returned upon completion of probation. Full details in your official offer letter.",0,legit_25
"Position: Frontend Developer
Company: IBM India
Location: Gurgaon
Experience: 7-9 years
Skills: TypeScript, Java, Docker
Apply: https://careers.ibmindia.com

Equal opportunity employer.",0,legit_3
"Job Opening at Microsoft. No interview required. Just pay ₹1499 and start earning ₹2,00,000/month from day 1. Work from home. Contact: +91 87654 32109",1,scam_8
We are looking for a Cloud Architect to join our team at IBM India. Requirements: 2+ years of experience in TypeScript. Competitive salary and benefits. Apply at https://careers.ibmindia.com.,0,legit_0
"Hi, I am HR from RapidGrowth Inc. We have a vacancy for fresher. No experience needed. Salary ₹25,000/month. Pay ₹5999 training fee. Join immediately.",1,scam_3
"Job Opening: Mobile Developer at JP Morgan, Pune. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.jpmorgan.com.",0,legit_2
"SAP Labs certification exam registration is now open. A nominal exam fee of ₹300 applies, fully refundable upon course completion. Register at https://careers.saplabs.com before 9 February 2025.",0,legit_22
"Position: Frontend Developer
Company: Freshworks
Location: Kolkata
Experience: 6-8 years
Skills: Python, PyTorch, Java
Apply: https://careers.freshworks.com

Equal opportunity employer.",0,legit_3
You won a lottery selection for DreamJob India internship! Pay ₹1499 to claim your position. Certificate + stipend provided. Act fast!,1,scam_14
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Mobile Developer position at ThoughtWorks. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"Adobe Summer Internship Program 2025. Duration: 6 months. Stipend: ₹15,000/month. Eligibility: Students in Artificial Intelligence. Apply at https://careers.adobe.com by 15 May 2025.",0,legit_5
"Position: Machine Learning Engineer
Company: Accenture
Location: Ahmedabad
Experience: 7-10 years
Skills: Data Analysis, Go, Java
Apply: https://careers.accenture.com

Equal opportunity employer.",0,legit_3
"Infosys will be visiting IIT Delhi for campus placements on 14 February 2025. Eligible branches: CSE, IT, ECE. CTC: 10.0 LPA. No registration charges. Prepare well!",0,legit_8
"Dear Student, You have been selected for summer internship at Reliance. Stipend: ₹25,000/month. Please pay ₹1499 admission fee within 24 hours.",1,scam_5
Welcome to TechVision Solutions! Your joining date is next Monday. Please complete onboarding by paying ₹799 for background verification. UPI: hr.company@paytm,1,scam_17
"Thank you for your interest in Oracle. We are currently reviewing applications for the Machine Learning Engineer position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"ATTENTION: TopNotch Hiring is hiring! Part-time job, earn ₹50,000/day! Simple typing work. Registration fee ₹1999. DM now for details.",1,scam_9
"Reminder: your Tata Consultancy Services interview is scheduled for 23 June 2025 at 16:00 IST. Please carry your original documents. This is a formal in-person process, no online payment is required at any stage.",0,legit_26
"We're offering a 4-month internship for Electrical Engineering students at Morgan Stanley, Kolkata. You'll work on real projects with our Cloud Architect team. Stipend provided. Apply: https://careers.morganstanle.com",0,legit_7
"Ernst & Young will be visiting VIT Vellore for campus placements on 19 February 2025. Eligible branches: CSE, IT, ECE. CTC: 4.5 LPA. No registration charges. Prepare well!",0,legit_8
"Freshworks is closing applications for the Cloud Architect internship in 2 days. Don't miss out, apply now at https://careers.freshworks.com. Selection purely on merit, no payment involved.",0,legit_27
"Ernst & Young certification exam registration is now open. A nominal exam fee of ₹300 applies, fully refundable upon course completion. Register at https://careers.ernstyoung.com before 17 September 2025.",0,legit_22
"LAST CHANCE! FastTrack Placements hiring freshers NOW. ₹80,000/month. No skills required. Apply immediately before all positions are filled. Contact: jobs.wipro@yahoo.in",1,scam_10
"🌟 SureShot Placements is hiring! DM us on Instagram @techvision_careers for details. Earn ₹3,000/month. Quick hiring process. No resume needed!",1,scam_18
This is from GoldenGate Careers HR department. We found your resume on Naukri. You are shortlisted. Pay ₹4999 for aptitude test. Call: +91 76543 21098,1,scam_20
"Dear Student, You have been selected for summer internship at Google. Stipend: ₹10,000/month. Please pay ₹4999 admission fee within 24 hours.",1,scam_5
"Limited seats available for PwC's 3-month internship cohort! Apply within 48 hours to secure your spot. Stipend: ₹30,000/month. No hidden charges. Apply: https://careers.pwc.com",0,legit_23
"Exciting opportunity at TCS! Earn ₹60,000/month working from home. Only requirement: pay ₹5999 one-time registration charge. Limited time offer!",1,scam_4
"Reminder: your KPMG interview is scheduled for 2 February 2025 at 11:00 IST. Please carry your original documents. This is a formal in-person process, no online payment is required at any stage.",0,legit_26
"Exciting opportunity! Freshworks is expanding and we're looking for talented Systems Administrators. If you have 6+ years of experience in TensorFlow and SQL, apply through the link in bio. #hiring #TensorFlow",0,legit_13
"Hurry! Atlassian campus placement registration closes 28 July 2025. Eligible students must register on the official portal. Selection is based purely on merit, no fees at any stage.",0,legit_24
"Exciting opportunity! Infosys is expanding and we're looking for talented Backend Developers. If you have 8+ years of experience in Machine Learning and PyTorch, apply through the link in bio. #hiring #Machine Learning",0,legit_13
"Earn ₹40,000/month by referring friends to PrimeWork Solutions! Pay ₹2999 membership fee. Each referral earns you ₹500. Unlimited income potential!",1,scam_23
"Dear Applicant, Thank you for applying to the Systems Administrator position at Infosys. We have reviewed your application and would like to invite you for a technical interview on 12 April 2025 at 9:00 IST. Please confirm your availability. Regards, HR Team, Infosys",0,legit_10
"Internship Opportunity at Goldman Sachs. Role: Data Scientist Intern. Duration: 6 months. Location: Gurgaon (Hybrid). Stipend: ₹30,000/month. No registration fee.",0,legit_6
"About KPMG: We are a leading fintech company based in Noida.

Role: Full Stack Developer
Responsibilities:
- Design and develop SQL solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 5+ years in SQL
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.kpmg.com",0,legit_15
"About Morgan Stanley: We are a leading healthcare company based in Gurgaon.

Role: Business Analyst
Responsibilities:
- Design and develop JavaScript solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 4+ years in JavaScript
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.morganstanle.com",0,legit_15
"KPMG is hiring a DevOps Engineer. Location: Bangalore. Experience: 6+ years. Skills required: Node.js, Docker. Send your resume to careers@kpmg.com.",0,legit_1
"Paytm is pleased to offer you the position of Business Development Executive. To complete verification, please send a scanned copy of your ID proof and PAN card to placement.infosys@outlook.com.",1,scam_31
"About Deutsche Bank: We are a leading fintech company based in Mumbai.

Role: Backend Developer
Responsibilities:
- Design and develop SQL solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 3+ years in SQL
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.deutschebank.com",0,legit_15
"Dear Applicant, Thank you for applying to the QA Engineer position at HCL Technologies. We have reviewed your application and would like to invite you for a technical interview on 25 May 2025 at 12:00 IST. Please confirm your availability. Regards, HR Team, HCL Technologies",0,legit_10
We are looking for a Software Engineer to join our team at Deloitte. Requirements: 2+ years of experience in SQL. Competitive salary and benefits. Apply at https://careers.deloitte.com.,0,legit_0
"Hello, this is Priya from FastTrack Placements recruitment team. We reviewed your profile and would like to proceed with onboarding. Kindly share your bank account number and Aadhaar details to process your first month's salary in advance.",1,scam_30
Congratulations! You have been selected for EasyMoney Corp internship. Pay ₹799 registration fee to confirm your seat. Limited seats available. Contact tcs.hr2024@gmail.com immediately.,1,scam_0
"Dear Applicant, Thank you for applying to the Systems Administrator position at Deloitte. We have reviewed your application and would like to invite you for a technical interview on 14 March 2025 at 17:00 IST. Please confirm your availability. Regards, HR Team, Deloitte",0,legit_10
Your application to Zomato has been approved! Download your appointment letter after paying ₹9999 verification fee. Contact HR: tcs.hr2024@gmail.com,1,scam_16
"Infosys certification exam registration is now open. A nominal exam fee of ₹750 applies, fully refundable upon course completion. Register at https://careers.infosys.com before 6 April 2025.",0,legit_22
"Job Opening: Data Analyst at PwC, Noida. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.pwc.com.",0,legit_2
"Reminder: your Oracle interview is scheduled for 25 October 2025 at 17:00 IST. Please carry your original documents. This is a formal in-person process, no online payment is required at any stage.",0,legit_26
"Microsoft is pleased to offer you the position of Business Development Executive. To complete verification, please send a scanned copy of your ID proof and PAN card to microsoft.careers@yahoo.com.",1,scam_31
"About ThoughtWorks: We are a leading cloud computing company based in Noida.

Role: DevOps Engineer
Responsibilities:
- Design and develop Go solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 2+ years in Go
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.thoughtworks.com",0,legit_15
"Limited seats available for Atlassian's 2-month internship cohort! Apply within 48 hours to secure your spot. Stipend: ₹35,000/month. No hidden charges. Apply: https://careers.atlassian.com",0,legit_23
We are looking for a Product Manager to join our team at Salesforce. Requirements: 6+ years of experience in PyTorch. Competitive salary and benefits. Apply at https://careers.salesforce.com.,0,legit_0
"Thank you for your interest in PhonePe. We are currently reviewing applications for the Business Analyst position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"Join PrimeWork Solutions affiliate program. Invest ₹1499 and earn ₹8,000/month passive income. 100% guaranteed returns. WhatsApp: 9876543210",1,scam_24
"Job Opening at Microsoft. No interview required. Just pay ₹5999 and start earning ₹1,50,000/month from day 1. Work from home. Contact: +91 9999988888",1,scam_8
"Campus Drive Alert: JP Morgan | Date: 3 April 2025 | Package: 6.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 3 April 2025.",0,legit_9
This is from EliteJobs Global HR department. We found your resume on Naukri. You are shortlisted. Pay ₹999 for aptitude test. Call: +91 87654 32109,1,scam_20
Selected for MegaCorp International placement drive! Pay ₹1999 exam fee. 100% placement guarantee. Offer valid till today only. Hurry! Email: hr.google@gmail.com,1,scam_7
We are pleased to inform you that you have been shortlisted for the Business Analyst position at Deloitte. The next round is a coding test scheduled on 12 April 2025. No fees required at any stage of recruitment.,0,legit_11
ThoughtWorks invites applications for Backend Developer. CTC: 18.0 LPA. Location: Delhi NCR. Qualifications: B.Tech/M.Tech in Electronics. Apply by 22 April 2025.,0,legit_4
"Job Opening: Data Analyst at Goldman Sachs, Bangalore. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.goldmansachs.com.",0,legit_2
"JP Morgan Summer Internship Program 2025. Duration: 6 months. Stipend: ₹30,000/month. Eligibility: Students in Information Technology. Apply at https://careers.jpmorgan.com by 18 October 2025.",0,legit_5
"About ThoughtWorks: We are a leading edtech company based in Hyderabad.

Role: DevOps Engineer
Responsibilities:
- Design and develop PostgreSQL solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 6+ years in PostgreSQL
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.thoughtworks.com",0,legit_15
"Hurry! Deloitte campus placement registration closes 24 November 2025. Eligible students must register on the official portal. Selection is based purely on merit, no fees at any stage.",0,legit_24
Your application to Paytm has been approved! Download your appointment letter after paying ₹5999 verification fee. Contact HR: microsoft.careers@yahoo.com,1,scam_16
"Reminder: your Oracle interview is scheduled for 13 February 2025 at 12:00 IST. Please carry your original documents. This is a formal in-person process, no online payment is required at any stage.",0,legit_26
"CRED is closing applications for the Full Stack Developer internship in 2 days. Don't miss out, apply now at https://careers.cred.com. Selection purely on merit, no payment involved.",0,legit_27
"As part of our onboarding process, IBM India requires a refundable security deposit of ₹1500 for company laptop issuance, returned upon completion of probation. Full details in your official offer letter.",0,legit_25
"🌟 Microsoft is hiring! DM us on Instagram @megacorp_hiring for details. Earn ₹1,20,000/month. Quick hiring process. No resume needed!",1,scam_18
"ATTENTION: TCS is hiring! Part-time job, earn ₹1,50,000/day! Simple typing work. Registration fee ₹9999. DM now for details.",1,scam_9
"Position: Product Manager
Company: Capgemini
Location: Hyderabad
Experience: 6-7 years
Skills: Machine Learning, PyTorch, JavaScript
Apply: https://careers.capgemini.com

Equal opportunity employer.",0,legit_3
"Campus Drive Alert: Goldman Sachs | Date: 20 July 2025 | Package: 7.0 LPA | Eligibility: 60% throughout, no backlogs | Register on the placement portal by 20 July 2025.",0,legit_9
"🌟 Google is hiring! DM us on Instagram @techvision_careers for details. Earn ₹3,000/month. Quick hiring process. No resume needed!",1,scam_18
"🚀 We're hiring! Deutsche Bank needs a QA Engineer in Bangalore. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
Your application to EliteJobs Global has been approved! Download your appointment letter after paying ₹599 verification fee. Contact HR: microsoft.careers@yahoo.com,1,scam_16
"Remote UI/UX Designer position at Morgan Stanley. We're a distributed team working across Ahmedabad and Ahmedabad. Stack: SQL, TypeScript, Machine Learning. Salary: 6.0 LPA. Apply: careers@morganstanle.com",0,legit_17
"Remote Frontend Developer position at CRED. We're a distributed team working across Gurgaon and Gurgaon. Stack: Kubernetes, MongoDB, Node.js. Salary: 20.0 LPA. Apply: careers@cred.com",0,legit_17
"Job Opening: UI/UX Designer at Morgan Stanley, Bangalore. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.morganstanle.com.",0,legit_2
"About Infosys: We are a leading healthcare company based in Ahmedabad.

Role: Machine Learning Engineer
Responsibilities:
- Design and develop TypeScript solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 3+ years in TypeScript
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.infosys.com",0,legit_15
Morgan Stanley Recruitment 2025. Post: QA Engineer. Vacancies: 9. Qualification: B.Sc IT. Age limit: 18-29 years. Apply online at https://careers.morganstanle.com. Last date: 24 June 2025. No application fee for SC/ST candidates.,0,legit_16
Your application to EliteJobs Global has been approved! Download your appointment letter after paying ₹9999 verification fee. Contact HR: recruit.flipkart@gmail.com,1,scam_16
"Deutsche Bank Summer Internship Program 2025. Duration: 6 months. Stipend: ₹35,000/month. Eligibility: Students in Data Science. Apply at https://careers.deutschebank.com by 25 January 2025.",0,legit_5
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹1,00,000/month CTC. Registration fee ₹1499. Venue details after payment.",1,scam_22
"JP Morgan is hiring a QA Engineer. Location: Noida. Experience: 6+ years. Skills required: Go, PostgreSQL. Send your resume to careers@jpmorgan.com.",0,legit_1
Congratulations! You have been selected for DreamJob India internship. Pay ₹5999 registration fee to confirm your seat. Limited seats available. Contact microsoft.careers@yahoo.com immediately.,1,scam_0
"Exciting opportunity at FastTrack Placements! Earn ₹3,000/month working from home. Only requirement: pay ₹599 one-time registration charge. Limited time offer!",1,scam_4
"Position: Backend Developer
Company: Morgan Stanley
Location: Gurgaon
Experience: 2-5 years
Skills: Java, Docker, PostgreSQL
Apply: https://careers.morganstanle.com

Equal opportunity employer.",0,legit_3
"Internship Opportunity at Infosys. Role: Frontend Developer Intern. Duration: 2 months. Location: Gurgaon (Hybrid). Stipend: ₹15,000/month. No registration fee.",0,legit_6
"Salesforce certification exam registration is now open. A nominal exam fee of ₹750 applies, fully refundable upon course completion. Register at https://careers.salesforce.com before 18 October 2025.",0,legit_22
Are you looking for a job? InstantHire Pvt Ltd is hiring. Good salary. Flexible hours. Work from anywhere. Pay ₹599 to apply. Contact: tcs.hr2024@gmail.com,1,scam_28
"Internship Opportunity at Infosys. Role: Business Analyst Intern. Duration: 2 months. Location: Ahmedabad (Hybrid). Stipend: ₹25,000/month. No registration fee.",0,legit_6
"Internship Opportunity at Cognizant. Role: UI/UX Designer Intern. Duration: 6 months. Location: Hyderabad (Hybrid). Stipend: ₹35,000/month. No registration fee.",0,legit_6
"Position: Business Analyst
Company: Razorpay
Location: Bangalore
Experience: 6-7 years
Skills: Kubernetes, Python, Node.js
Apply: https://careers.razorpay.com

Equal opportunity employer.",0,legit_3
"ATTENTION: RapidGrowth Inc is hiring! Part-time job, earn ₹1,20,000/day! Simple typing work. Registration fee ₹2999. DM now for details.",1,scam_9
"Dear Applicant, Thank you for applying to the Cloud Architect position at Morgan Stanley. We have reviewed your application and would like to invite you for a technical interview on 25 November 2025 at 16:00 IST. Please confirm your availability. Regards, HR Team, Morgan Stanley",0,legit_10
"Hi! Wipro is looking for data entry operators. Work from home. Earn ₹10,000/day. No experience needed. Pay ₹5999 to start. WhatsApp: +91 87654 32109",1,scam_13
"TCS/Infosys/Wipro walk-in drive! No experience needed. ₹2,00,000/month CTC. Registration fee ₹5999. Venue details after payment.",1,scam_22
"We're offering a 3-month internship for Data Science students at Wipro, Hyderabad. You'll work on real projects with our Frontend Developer team. Stipend provided. Apply: https://careers.wipro.com",0,legit_7
"Dear Candidate, We are delighted to extend an offer for the Product Manager position at TopNotch Hiring. Kindly revert with your bank account details for payroll setup within 24 hours to avoid delay in onboarding.",1,scam_35
"Exciting opportunity! Tata Consultancy Services is expanding and we're looking for talented Software Engineers. If you have 6+ years of experience in Data Analysis and Cloud Computing, apply through the link in bio. #hiring #Data Analysis",0,legit_13
"🚀 We're hiring! Capgemini needs a Full Stack Developer in Delhi NCR. Great culture, competitive pay, learning opportunities. Check out the JD on our careers page. #openposition",0,legit_14
"Selected! Reliance. ₹25,000/m. Pay ₹799. Limited offer. +91 8888877777",1,scam_26
"Remote Systems Administrator position at Infosys. We're a distributed team working across Hyderabad and Hyderabad. Stack: React, JavaScript, Python. Salary: 15.0 LPA. Apply: careers@infosys.com",0,legit_17
"Dear Student, You have been selected for summer internship at GoldenGate Careers. Stipend: ₹2,00,000/month. Please pay ₹799 admission fee within 24 hours.",1,scam_5
This is from FastTrack Placements HR department. We found your resume on Naukri. You are shortlisted. Pay ₹1499 for aptitude test. Call: +91 76543 21098,1,scam_20
